timestamp_utc,DE-LU,FR,spread_de_minus_fr_eur_mwh,timestamp_cet
2024-11-30 23:00:00+00:00,99.66,99.66,0.0,2024-12-01 00:00:00+01:00
2024-12-01 00:00:00+00:00,90.01,90.01,0.0,2024-12-01 01:00:00+01:00
2024-12-01 01:00:00+00:00,88.14,88.14,0.0,2024-12-01 02:00:00+01:00
2024-12-01 02:00:00+00:00,85.7,85.7,0.0,2024-12-01 03:00:00+01:00
2024-12-01 03:00:00+00:00,84.8,81.1,3.700000000000003,2024-12-01 04:00:00+01:00
2024-12-01 04:00:00+00:00,85.31,74.68,10.629999999999995,2024-12-01 05:00:00+01:00
2024-12-01 05:00:00+00:00,84.43,76.05,8.38000000000001,2024-12-01 06:00:00+01:00
2024-12-01 06:00:00+00:00,89.97,86.77,3.200000000000003,2024-12-01 07:00:00+01:00
2024-12-01 07:00:00+00:00,99.64,96.49,3.1500000000000057,2024-12-01 08:00:00+01:00
2024-12-01 08:00:00+00:00,94.6,94.6,0.0,2024-12-01 09:00:00+01:00
2024-12-01 09:00:00+00:00,89.3,89.3,0.0,2024-12-01 10:00:00+01:00
2024-12-01 10:00:00+00:00,82.38,82.38,0.0,2024-12-01 11:00:00+01:00
2024-12-01 11:00:00+00:00,85.25,85.25,0.0,2024-12-01 12:00:00+01:00
2024-12-01 12:00:00+00:00,83.08,83.08,0.0,2024-12-01 13:00:00+01:00
2024-12-01 13:00:00+00:00,90.61,75.77,14.840000000000003,2024-12-01 14:00:00+01:00
2024-12-01 14:00:00+00:00,108.62,85.47,23.150000000000006,2024-12-01 15:00:00+01:00
2024-12-01 15:00:00+00:00,121.53,94.98,26.549999999999997,2024-12-01 16:00:00+01:00
2024-12-01 16:00:00+00:00,117.77,116.91,0.8599999999999994,2024-12-01 17:00:00+01:00
2024-12-01 17:00:00+00:00,121.51,124.76,-3.25,2024-12-01 18:00:00+01:00
2024-12-01 18:00:00+00:00,110.23,115.93,-5.700000000000003,2024-12-01 19:00:00+01:00
2024-12-01 19:00:00+00:00,91.35,97.6,-6.25,2024-12-01 20:00:00+01:00
2024-12-01 20:00:00+00:00,84.36,88.84,-4.480000000000004,2024-12-01 21:00:00+01:00
2024-12-01 21:00:00+00:00,96.98,98.17,-1.1899999999999977,2024-12-01 22:00:00+01:00
2024-12-01 22:00:00+00:00,85.0,85.0,0.0,2024-12-01 23:00:00+01:00
2024-12-01 23:00:00+00:00,74.77,76.45,-1.6800000000000068,2024-12-02 00:00:00+01:00
2024-12-02 00:00:00+00:00,65.78,67.84,-2.0600000000000023,2024-12-02 01:00:00+01:00
2024-12-02 01:00:00+00:00,61.17,63.08,-1.9099999999999966,2024-12-02 02:00:00+01:00
2024-12-02 02:00:00+00:00,46.44,45.53,0.9099999999999966,2024-12-02 03:00:00+01:00
2024-12-02 03:00:00+00:00,50.21,38.37,11.840000000000003,2024-12-02 04:00:00+01:00
2024-12-02 04:00:00+00:00,69.53,57.28,12.25,2024-12-02 05:00:00+01:00
2024-12-02 05:00:00+00:00,92.08,96.56,-4.480000000000004,2024-12-02 06:00:00+01:00
2024-12-02 06:00:00+00:00,125.25,129.01,-3.759999999999991,2024-12-02 07:00:00+01:00
2024-12-02 07:00:00+00:00,125.2,129.46,-4.260000000000005,2024-12-02 08:00:00+01:00
2024-12-02 08:00:00+00:00,123.63,125.63,-2.0,2024-12-02 09:00:00+01:00
2024-12-02 09:00:00+00:00,121.27,122.9,-1.6300000000000097,2024-12-02 10:00:00+01:00
2024-12-02 10:00:00+00:00,115.8,117.25,-1.4500000000000028,2024-12-02 11:00:00+01:00
2024-12-02 11:00:00+00:00,115.09,115.89,-0.7999999999999972,2024-12-02 12:00:00+01:00
2024-12-02 12:00:00+00:00,127.6,118.71,8.89,2024-12-02 13:00:00+01:00
2024-12-02 13:00:00+00:00,136.74,115.95,20.790000000000006,2024-12-02 14:00:00+01:00
2024-12-02 14:00:00+00:00,144.04,124.62,19.419999999999987,2024-12-02 15:00:00+01:00
2024-12-02 15:00:00+00:00,144.75,125.9,18.849999999999994,2024-12-02 16:00:00+01:00
2024-12-02 16:00:00+00:00,147.68,136.02,11.659999999999997,2024-12-02 17:00:00+01:00
2024-12-02 17:00:00+00:00,147.9,149.61,-1.710000000000008,2024-12-02 18:00:00+01:00
2024-12-02 18:00:00+00:00,138.0,141.66,-3.6599999999999966,2024-12-02 19:00:00+01:00
2024-12-02 19:00:00+00:00,120.01,125.6,-5.589999999999989,2024-12-02 20:00:00+01:00
2024-12-02 20:00:00+00:00,112.68,116.08,-3.3999999999999915,2024-12-02 21:00:00+01:00
2024-12-02 21:00:00+00:00,111.72,115.07,-3.3499999999999943,2024-12-02 22:00:00+01:00
2024-12-02 22:00:00+00:00,102.21,103.91,-1.7000000000000028,2024-12-02 23:00:00+01:00
2024-12-02 23:00:00+00:00,110.73,111.74,-1.009999999999991,2024-12-03 00:00:00+01:00
2024-12-03 00:00:00+00:00,103.05,104.63,-1.5799999999999983,2024-12-03 01:00:00+01:00
2024-12-03 01:00:00+00:00,96.28,98.42,-2.1400000000000006,2024-12-03 02:00:00+01:00
2024-12-03 02:00:00+00:00,93.22,96.1,-2.8799999999999955,2024-12-03 03:00:00+01:00
2024-12-03 03:00:00+00:00,100.48,104.47,-3.989999999999995,2024-12-03 04:00:00+01:00
2024-12-03 04:00:00+00:00,108.09,111.57,-3.4799999999999898,2024-12-03 05:00:00+01:00
2024-12-03 05:00:00+00:00,121.76,125.34,-3.5799999999999983,2024-12-03 06:00:00+01:00
2024-12-03 06:00:00+00:00,142.39,148.48,-6.090000000000003,2024-12-03 07:00:00+01:00
2024-12-03 07:00:00+00:00,154.62,158.84,-4.219999999999999,2024-12-03 08:00:00+01:00
2024-12-03 08:00:00+00:00,150.09,154.9,-4.810000000000002,2024-12-03 09:00:00+01:00
2024-12-03 09:00:00+00:00,141.37,146.06,-4.689999999999998,2024-12-03 10:00:00+01:00
2024-12-03 10:00:00+00:00,139.23,142.0,-2.7700000000000102,2024-12-03 11:00:00+01:00
2024-12-03 11:00:00+00:00,135.62,140.89,-5.269999999999982,2024-12-03 12:00:00+01:00
2024-12-03 12:00:00+00:00,142.41,142.53,-0.12000000000000455,2024-12-03 13:00:00+01:00
2024-12-03 13:00:00+00:00,150.02,146.15,3.8700000000000045,2024-12-03 14:00:00+01:00
2024-12-03 14:00:00+00:00,168.94,156.63,12.310000000000002,2024-12-03 15:00:00+01:00
2024-12-03 15:00:00+00:00,205.18,165.36,39.81999999999999,2024-12-03 16:00:00+01:00
2024-12-03 16:00:00+00:00,210.0,203.24,6.759999999999991,2024-12-03 17:00:00+01:00
2024-12-03 17:00:00+00:00,197.88,197.88,0.0,2024-12-03 18:00:00+01:00
2024-12-03 18:00:00+00:00,189.83,189.83,0.0,2024-12-03 19:00:00+01:00
2024-12-03 19:00:00+00:00,170.04,158.46,11.579999999999984,2024-12-03 20:00:00+01:00
2024-12-03 20:00:00+00:00,153.61,150.0,3.6100000000000136,2024-12-03 21:00:00+01:00
2024-12-03 21:00:00+00:00,142.08,142.08,0.0,2024-12-03 22:00:00+01:00
2024-12-03 22:00:00+00:00,130.81,130.81,0.0,2024-12-03 23:00:00+01:00
2024-12-03 23:00:00+00:00,120.99,121.12,-0.13000000000000966,2024-12-04 00:00:00+01:00
2024-12-04 00:00:00+00:00,116.66,116.66,0.0,2024-12-04 01:00:00+01:00
2024-12-04 01:00:00+00:00,112.79,112.79,0.0,2024-12-04 02:00:00+01:00
2024-12-04 02:00:00+00:00,110.19,108.9,1.289999999999992,2024-12-04 03:00:00+01:00
2024-12-04 03:00:00+00:00,112.26,106.98,5.280000000000001,2024-12-04 04:00:00+01:00
2024-12-04 04:00:00+00:00,120.91,110.72,10.189999999999998,2024-12-04 05:00:00+01:00
2024-12-04 05:00:00+00:00,145.2,132.55,12.649999999999977,2024-12-04 06:00:00+01:00
2024-12-04 06:00:00+00:00,209.76,149.23,60.53,2024-12-04 07:00:00+01:00
2024-12-04 07:00:00+00:00,276.66,200.49,76.17000000000002,2024-12-04 08:00:00+01:00
2024-12-04 08:00:00+00:00,250.76,205.1,45.66,2024-12-04 09:00:00+01:00
2024-12-04 09:00:00+00:00,212.21,149.94,62.27000000000001,2024-12-04 10:00:00+01:00
2024-12-04 10:00:00+00:00,198.95,148.85,50.099999999999994,2024-12-04 11:00:00+01:00
2024-12-04 11:00:00+00:00,192.25,153.78,38.47,2024-12-04 12:00:00+01:00
2024-12-04 12:00:00+00:00,199.82,137.7,62.120000000000005,2024-12-04 13:00:00+01:00
2024-12-04 13:00:00+00:00,218.44,137.81,80.63,2024-12-04 14:00:00+01:00
2024-12-04 14:00:00+00:00,242.87,138.01,104.86000000000001,2024-12-04 15:00:00+01:00
2024-12-04 15:00:00+00:00,267.35,155.2,112.15000000000003,2024-12-04 16:00:00+01:00
2024-12-04 16:00:00+00:00,287.76,219.09,68.66999999999999,2024-12-04 17:00:00+01:00
2024-12-04 17:00:00+00:00,230.22,190.17,40.05000000000001,2024-12-04 18:00:00+01:00
2024-12-04 18:00:00+00:00,197.59,171.45,26.140000000000015,2024-12-04 19:00:00+01:00
2024-12-04 19:00:00+00:00,165.68,141.78,23.900000000000006,2024-12-04 20:00:00+01:00
2024-12-04 20:00:00+00:00,148.34,124.53,23.810000000000002,2024-12-04 21:00:00+01:00
2024-12-04 21:00:00+00:00,128.33,123.42,4.910000000000011,2024-12-04 22:00:00+01:00
2024-12-04 22:00:00+00:00,113.27,112.74,0.5300000000000011,2024-12-04 23:00:00+01:00
2024-12-04 23:00:00+00:00,114.77,114.77,0.0,2024-12-05 00:00:00+01:00
2024-12-05 00:00:00+00:00,105.74,105.74,0.0,2024-12-05 01:00:00+01:00
2024-12-05 01:00:00+00:00,103.27,102.66,0.6099999999999994,2024-12-05 02:00:00+01:00
2024-12-05 02:00:00+00:00,104.5,99.55,4.950000000000003,2024-12-05 03:00:00+01:00
2024-12-05 03:00:00+00:00,103.27,90.72,12.549999999999997,2024-12-05 04:00:00+01:00
2024-12-05 04:00:00+00:00,104.12,93.7,10.420000000000002,2024-12-05 05:00:00+01:00
2024-12-05 05:00:00+00:00,135.88,107.96,27.92,2024-12-05 06:00:00+01:00
2024-12-05 06:00:00+00:00,143.54,127.01,16.529999999999987,2024-12-05 07:00:00+01:00
2024-12-05 07:00:00+00:00,141.29,142.14,-0.8499999999999943,2024-12-05 08:00:00+01:00
2024-12-05 08:00:00+00:00,131.78,132.52,-0.7400000000000091,2024-12-05 09:00:00+01:00
2024-12-05 09:00:00+00:00,124.92,125.97,-1.0499999999999972,2024-12-05 10:00:00+01:00
2024-12-05 10:00:00+00:00,107.31,112.71,-5.3999999999999915,2024-12-05 11:00:00+01:00
2024-12-05 11:00:00+00:00,102.67,108.93,-6.260000000000005,2024-12-05 12:00:00+01:00
2024-12-05 12:00:00+00:00,102.93,107.56,-4.6299999999999955,2024-12-05 13:00:00+01:00
2024-12-05 13:00:00+00:00,102.89,108.45,-5.560000000000002,2024-12-05 14:00:00+01:00
2024-12-05 14:00:00+00:00,100.87,108.99,-8.11999999999999,2024-12-05 15:00:00+01:00
2024-12-05 15:00:00+00:00,101.5,114.2,-12.700000000000003,2024-12-05 16:00:00+01:00
2024-12-05 16:00:00+00:00,118.31,129.38,-11.069999999999993,2024-12-05 17:00:00+01:00
2024-12-05 17:00:00+00:00,112.16,126.79,-14.63000000000001,2024-12-05 18:00:00+01:00
2024-12-05 18:00:00+00:00,105.36,117.81,-12.450000000000003,2024-12-05 19:00:00+01:00
2024-12-05 19:00:00+00:00,87.13,101.91,-14.780000000000001,2024-12-05 20:00:00+01:00
2024-12-05 20:00:00+00:00,77.3,87.71,-10.409999999999997,2024-12-05 21:00:00+01:00
2024-12-05 21:00:00+00:00,74.17,83.24,-9.069999999999993,2024-12-05 22:00:00+01:00
2024-12-05 22:00:00+00:00,43.14,52.0,-8.86,2024-12-05 23:00:00+01:00
2024-12-05 23:00:00+00:00,10.64,22.55,-11.91,2024-12-06 00:00:00+01:00
2024-12-06 00:00:00+00:00,4.6,16.07,-11.47,2024-12-06 01:00:00+01:00
2024-12-06 01:00:00+00:00,3.87,13.08,-9.21,2024-12-06 02:00:00+01:00
2024-12-06 02:00:00+00:00,2.31,10.46,-8.15,2024-12-06 03:00:00+01:00
2024-12-06 03:00:00+00:00,2.99,10.9,-7.91,2024-12-06 04:00:00+01:00
2024-12-06 04:00:00+00:00,10.35,19.4,-9.049999999999999,2024-12-06 05:00:00+01:00
2024-12-06 05:00:00+00:00,63.49,69.41,-5.919999999999995,2024-12-06 06:00:00+01:00
2024-12-06 06:00:00+00:00,92.71,101.8,-9.090000000000003,2024-12-06 07:00:00+01:00
2024-12-06 07:00:00+00:00,110.17,117.68,-7.510000000000005,2024-12-06 08:00:00+01:00
2024-12-06 08:00:00+00:00,110.16,120.73,-10.570000000000007,2024-12-06 09:00:00+01:00
2024-12-06 09:00:00+00:00,104.08,111.07,-6.989999999999995,2024-12-06 10:00:00+01:00
2024-12-06 10:00:00+00:00,98.37,105.67,-7.299999999999997,2024-12-06 11:00:00+01:00
2024-12-06 11:00:00+00:00,91.9,94.0,-2.0999999999999943,2024-12-06 12:00:00+01:00
2024-12-06 12:00:00+00:00,100.7,100.7,0.0,2024-12-06 13:00:00+01:00
2024-12-06 13:00:00+00:00,109.0,100.83,8.170000000000002,2024-12-06 14:00:00+01:00
2024-12-06 14:00:00+00:00,116.92,112.0,4.920000000000002,2024-12-06 15:00:00+01:00
2024-12-06 15:00:00+00:00,131.55,129.22,2.3300000000000125,2024-12-06 16:00:00+01:00
2024-12-06 16:00:00+00:00,142.99,143.2,-0.20999999999997954,2024-12-06 17:00:00+01:00
2024-12-06 17:00:00+00:00,151.07,146.85,4.219999999999999,2024-12-06 18:00:00+01:00
2024-12-06 18:00:00+00:00,142.48,133.55,8.929999999999978,2024-12-06 19:00:00+01:00
2024-12-06 19:00:00+00:00,130.0,117.88,12.120000000000005,2024-12-06 20:00:00+01:00
2024-12-06 20:00:00+00:00,119.42,109.15,10.269999999999996,2024-12-06 21:00:00+01:00
2024-12-06 21:00:00+00:00,121.08,97.39,23.689999999999998,2024-12-06 22:00:00+01:00
2024-12-06 22:00:00+00:00,102.14,91.11,11.030000000000001,2024-12-06 23:00:00+01:00
2024-12-06 23:00:00+00:00,86.65,73.45,13.200000000000003,2024-12-07 00:00:00+01:00
2024-12-07 00:00:00+00:00,74.32,71.85,2.469999999999999,2024-12-07 01:00:00+01:00
2024-12-07 01:00:00+00:00,68.0,65.27,2.730000000000004,2024-12-07 02:00:00+01:00
2024-12-07 02:00:00+00:00,63.87,46.5,17.369999999999997,2024-12-07 03:00:00+01:00
2024-12-07 03:00:00+00:00,58.09,34.37,23.720000000000006,2024-12-07 04:00:00+01:00
2024-12-07 04:00:00+00:00,50.16,28.2,21.959999999999997,2024-12-07 05:00:00+01:00
2024-12-07 05:00:00+00:00,39.46,28.85,10.61,2024-12-07 06:00:00+01:00
2024-12-07 06:00:00+00:00,43.28,39.31,3.969999999999999,2024-12-07 07:00:00+01:00
2024-12-07 07:00:00+00:00,58.06,43.22,14.840000000000003,2024-12-07 08:00:00+01:00
2024-12-07 08:00:00+00:00,62.86,42.36,20.5,2024-12-07 09:00:00+01:00
2024-12-07 09:00:00+00:00,64.92,26.0,38.92,2024-12-07 10:00:00+01:00
2024-12-07 10:00:00+00:00,64.92,21.66,43.260000000000005,2024-12-07 11:00:00+01:00
2024-12-07 11:00:00+00:00,68.0,39.72,28.28,2024-12-07 12:00:00+01:00
2024-12-07 12:00:00+00:00,72.84,25.21,47.63,2024-12-07 13:00:00+01:00
2024-12-07 13:00:00+00:00,74.24,17.81,56.42999999999999,2024-12-07 14:00:00+01:00
2024-12-07 14:00:00+00:00,82.5,21.91,60.59,2024-12-07 15:00:00+01:00
2024-12-07 15:00:00+00:00,96.45,32.16,64.29,2024-12-07 16:00:00+01:00
2024-12-07 16:00:00+00:00,96.0,41.9,54.1,2024-12-07 17:00:00+01:00
2024-12-07 17:00:00+00:00,87.92,56.34,31.58,2024-12-07 18:00:00+01:00
2024-12-07 18:00:00+00:00,82.41,62.97,19.439999999999998,2024-12-07 19:00:00+01:00
2024-12-07 19:00:00+00:00,78.92,71.85,7.070000000000007,2024-12-07 20:00:00+01:00
2024-12-07 20:00:00+00:00,85.03,45.51,39.52,2024-12-07 21:00:00+01:00
2024-12-07 21:00:00+00:00,82.5,41.9,40.6,2024-12-07 22:00:00+01:00
2024-12-07 22:00:00+00:00,74.8,35.0,39.8,2024-12-07 23:00:00+01:00
2024-12-07 23:00:00+00:00,93.91,18.64,75.27,2024-12-08 00:00:00+01:00
2024-12-08 00:00:00+00:00,86.83,13.9,72.92999999999999,2024-12-08 01:00:00+01:00
2024-12-08 01:00:00+00:00,86.73,17.14,69.59,2024-12-08 02:00:00+01:00
2024-12-08 02:00:00+00:00,83.95,8.23,75.72,2024-12-08 03:00:00+01:00
2024-12-08 03:00:00+00:00,84.44,5.85,78.59,2024-12-08 04:00:00+01:00
2024-12-08 04:00:00+00:00,91.13,8.08,83.05,2024-12-08 05:00:00+01:00
