zone,day_cet,hours,gross_margin_eur,degradation_eur,net_margin_eur,charge_mwh,discharge_mwh,equivalent_full_cycles
DE-LU,2024-02-22,24,119.54882398548207,18.973665961010276,100.57515802447179,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-02-23,24,128.23887954002305,37.46049894151541,90.77838059850764,4.16227766016838,3.746049894151541,1.9743416490252568
DE-LU,2024-02-24,24,80.15765773350532,28.460498941515414,51.69715879198992,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-02-25,24,56.33730740584102,18.486832980505135,37.850474425335904,2.05409255338946,1.8486832980505137,0.9743416490252569
DE-LU,2024-02-26,24,68.687626713406,37.46049894151541,31.227127771890608,4.16227766016838,3.746049894151541,1.9743416490252568
DE-LU,2024-02-27,24,133.51726257385957,37.94733192202055,95.56993065183906,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-02-28,24,119.6446174740598,37.94733192202055,81.69728555203923,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-02-29,24,69.87457353940741,37.46049894151541,32.41407459789198,4.16227766016838,3.746049894151541,1.9743416490252568
DE-LU,2024-03-01,24,56.328797235791995,28.973665961010276,27.35513127478174,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-03-02,24,58.13717560484736,18.973665961010276,39.163509643837074,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-03-03,24,37.45380439771038,9.486832980505138,27.966971417205237,1.0540925533894598,0.9486832980505138,0.5
DE-LU,2024-03-04,24,116.58539032650017,37.94733192202055,78.63805840447961,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-05,24,67.57591880588944,18.973665961010276,48.60225284487919,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-03-06,24,132.5944458252668,37.94733192202055,94.64711390324624,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-07,24,103.30956028823243,37.46049894151541,65.84906134671701,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-03-08,24,168.3501910317294,37.46049894151541,130.889692090214,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-03-09,24,144.20461526281622,27.973665961010273,116.23094930180598,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-03-10,24,127.37375368026632,18.973665961010276,108.40008771925605,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-03-11,24,101.49002998999582,36.973665961010276,64.51636402898556,4.10818510677892,3.6973665961010274,1.9486832980505138
DE-LU,2024-03-12,24,117.16356828150634,28.973665961010276,88.18990232049606,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-03-13,24,83.80557768203487,37.94733192202055,45.858245760014285,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-14,24,135.98764935595167,37.94733192202055,98.04031743393111,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-15,24,119.01506745824061,37.94733192202055,81.06773553622004,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-16,24,97.67845010582172,19.486832980505138,78.19161712531661,2.165203664500571,1.9486832980505138,1.02704627669473
DE-LU,2024-03-17,24,78.1135720774198,27.973665961010273,50.13990611640952,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-03-18,24,161.1671164905996,37.94733192202055,123.21978456857906,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-19,24,171.0174868542062,37.94733192202055,133.07015493218563,4.2163702135578385,3.794733192202055,2.0
DE-LU,2024-03-20,24,236.63076678336822,37.94733192202055,198.68343486134765,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-21,24,145.74237891243476,37.94733192202055,107.79504699041419,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-22,24,123.83849380728444,37.94733192202055,85.8911618852639,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-23,24,189.72303126639818,28.460498941515414,161.26253232488276,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-03-24,24,116.81842566565447,28.973665961010276,87.84475970464419,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-03-25,24,235.72977988449443,37.94733192202055,197.78244796247387,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-26,24,153.30591884438948,28.460498941515414,124.84541990287406,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-03-27,24,127.85173789850023,37.94733192202055,89.90440597647967,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-03-28,24,197.90630446557935,37.46049894151541,160.44580552406393,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-03-29,24,121.81036888434468,27.486832980505135,94.32353590383954,3.05409255338946,2.748683298050514,1.4486832980505138
DE-LU,2024-03-30,24,135.67737079647856,27.973665961010273,107.70370483546827,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-03-31,23,205.12661282649955,28.460498941515414,176.6661138849841,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-04-01,24,157.16182516662218,37.46049894151541,119.70132622510674,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-04-02,24,243.22876599660006,37.94733192202055,205.28143407457952,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-03,24,147.78419927848435,37.94733192202055,109.83686735646378,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-04,24,75.23393436258239,37.46049894151541,37.773435421066964,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-04-05,24,153.34385926074546,28.460498941515414,124.88336031923004,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-04-06,24,295.59655056320344,37.46049894151541,258.136051621688,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-04-07,24,185.95221238059838,28.460498941515414,157.491713439083,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-04-08,24,243.35195929337198,37.94733192202055,205.4046273713514,4.216370213557836,3.794733192202055,2.0
DE-LU,2024-04-09,24,197.9689171390666,37.94733192202055,160.02158521704604,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-10,24,418.3936208896449,47.434164902525694,370.9594559871192,5.270462766947299,4.743416490252569,2.5
DE-LU,2024-04-11,24,256.55085292711226,37.46049894151541,219.0903539855968,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-04-12,24,271.32065979865155,37.94733192202055,233.37332787663098,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-13,24,305.4494411107452,38.46049894151541,266.9889421692298,4.273388771279491,3.846049894151541,2.0270462766947297
DE-LU,2024-04-14,24,276.9984482635592,37.46049894151541,239.53794932204383,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-04-15,24,321.00266024879784,37.94733192202055,283.05532832677727,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-16,24,193.91552040489665,37.94733192202055,155.96818848287612,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-17,24,280.2626978468535,37.94733192202055,242.31536592483292,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-18,24,188.86357948262003,37.94733192202055,150.91624756059946,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-19,24,77.09413898112078,37.94733192202055,39.14680705910021,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-20,24,131.68868483703818,18.973665961010276,112.71501887602791,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-04-21,24,168.56016008764232,18.973665961010276,149.58649412663203,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-04-22,24,213.18761873121213,37.94733192202055,175.24028680919156,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-23,24,199.1474141684481,37.94733192202055,161.20008224642754,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-24,24,148.72311705229458,37.94733192202055,110.77578513027403,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-25,24,202.47715705113052,37.94733192202055,164.52982512910995,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-26,24,137.24783052691407,37.94733192202055,99.30049860489352,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-27,24,237.02833792298327,28.460498941515414,208.56783898146784,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-04-28,24,259.671326733991,18.973665961010276,240.69766077298067,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-04-29,24,354.8539693041874,37.94733192202055,316.9066373821668,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-04-30,24,255.21791862129203,37.94733192202055,217.27058669927152,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-01,24,385.0436230633763,28.460498941515414,356.58312412186086,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-02,24,224.71213352951798,28.460498941515414,196.25163458800256,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-03,24,110.06780256158868,37.46049894151541,72.60730362007325,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-05-04,24,219.0510023459937,28.460498941515414,190.5905034044783,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-05,24,193.87022502850786,19.486832980505138,174.38339204800272,2.165203664500571,1.9486832980505138,1.02704627669473
DE-LU,2024-05-06,24,161.67641010084498,37.94733192202055,123.72907817882442,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-07,24,174.7550123163337,37.94733192202055,136.80768039431314,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-08,24,147.27899091169036,37.94733192202055,109.33165898966979,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-09,24,239.8434126141618,28.460498941515414,211.38291367264637,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-10,24,330.02077851776903,37.94733192202055,292.0734465957485,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-11,24,282.2609497164158,27.973665961010273,254.2872837554055,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-05-12,24,439.93882963156074,28.460498941515414,411.4783306900453,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-13,24,372.1190871047502,37.94733192202055,334.17175518272967,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-14,24,345.35600135439023,46.46049894151541,298.89550241287486,5.16227766016838,4.646049894151541,2.4486832980505135
DE-LU,2024-05-15,24,303.27483965767516,37.94733192202055,265.3275077356546,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-16,24,251.37628838470357,37.46049894151541,213.91578944318815,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-05-17,24,158.4754527580538,28.973665961010276,129.5017867970435,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-05-18,24,223.65732399658884,28.460498941515414,195.19682505507342,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-19,24,245.14908359785426,27.973665961010273,217.17541763684397,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-05-20,24,271.11727404666294,37.46049894151541,233.65677510514752,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-05-21,24,228.4054623005145,37.94733192202055,190.45813037849393,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-22,24,201.29029411912958,37.94733192202055,163.34296219710902,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-23,24,240.29211669741056,37.94733192202055,202.34478477539,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-24,24,94.99671066416867,37.46049894151541,57.53621172265326,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-05-25,24,234.35504459358532,27.973665961010273,206.38137863257504,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-05-26,24,271.8354080974002,27.973665961010273,243.86174213638992,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-05-27,24,274.35595835655477,37.94733192202055,236.4086264345342,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-28,24,180.2339549439332,37.94733192202055,142.28662302191267,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-05-29,24,175.45121890278034,46.94733192202055,128.50388698075977,5.216370213557839,4.694733192202055,2.474341649025257
DE-LU,2024-05-30,24,144.61591957538326,28.460498941515414,116.15542063386785,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-05-31,24,123.11307159988021,45.97366596101027,77.13940563886993,5.10818510677892,4.597366596101027,2.4230249470757705
DE-LU,2024-06-01,24,166.90391835771885,27.973665961010273,138.93025239670857,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-06-02,24,173.77494915274505,18.973665961010276,154.80128319173477,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-06-03,24,376.0918976302706,37.94733192202055,338.14456570825,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-04,24,441.39680798259417,37.94733192202055,403.4494760605736,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-05,24,322.4665942727827,37.46049894151541,285.00609533126726,4.16227766016838,3.746049894151541,1.9743416490252568
DE-LU,2024-06-06,24,306.06280670717973,37.94733192202055,268.11547478515917,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-07,24,287.58321575570767,37.94733192202055,249.63588383368713,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-08,24,254.77449126040688,27.973665961010273,226.8008252993966,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-06-09,24,253.31539115374412,18.973665961010276,234.34172519273383,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-06-10,24,251.20858366275974,37.46049894151541,213.7480847212443,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-06-11,24,264.0290862034698,37.46049894151541,226.56858726195438,4.16227766016838,3.746049894151541,1.9743416490252568
DE-LU,2024-06-12,24,257.2282387156252,37.46049894151541,219.76773977410977,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-06-13,24,300.80236875552157,37.94733192202055,262.855036833501,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-14,24,253.0411557584417,47.43416490252569,205.606990855916,5.2704627669473,4.743416490252569,2.5
DE-LU,2024-06-15,24,320.82612026008087,27.973665961010273,292.85245429907064,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-06-16,24,224.42394454269694,27.973665961010273,196.4502785816867,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-06-17,24,363.93791648606066,37.94733192202055,325.9905845640401,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-18,24,267.37863779381314,37.94733192202055,229.43130587179255,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-19,24,227.55493044700373,37.46049894151541,190.0944315054883,4.162277660168379,3.7460498941515414,1.974341649025257
DE-LU,2024-06-20,24,255.6790851906406,37.94733192202055,217.73175326862003,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-21,24,104.01104245440263,37.46049894151541,66.5505435128872,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-06-22,24,214.54462195528487,27.973665961010273,186.57095599427458,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-06-23,24,199.73594592966015,18.973665961010276,180.76227996864986,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-06-24,24,367.09988769645497,47.434164902525694,319.66572279392926,5.270462766947299,4.743416490252569,2.5
DE-LU,2024-06-25,24,292.3865475276795,37.94733192202055,254.43921560565894,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-26,24,106.11814270705588,28.973665961010276,77.14447674604561,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-06-27,24,310.8542143504822,37.94733192202055,272.90688242846164,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-06-28,24,285.9523412535052,28.973665961010276,256.9786752924949,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-06-29,24,258.9059591067986,28.460498941515414,230.44546016528318,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-06-30,24,166.2025984509467,18.973665961010276,147.22893248993643,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-07-01,24,301.2244042548703,37.46049894151541,263.7639053133549,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-07-02,24,98.49618383334007,37.46049894151541,61.035684891824644,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-07-03,24,191.53982659109755,37.94733192202055,153.592494669077,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-04,24,274.4463422521838,46.94733192202055,227.4990103301633,5.216370213557839,4.694733192202055,2.474341649025257
DE-LU,2024-07-05,24,259.18774774001724,46.46049894151541,212.7272487985018,5.16227766016838,4.646049894151541,2.4486832980505135
DE-LU,2024-07-06,24,197.5431503413876,18.973665961010276,178.5694843803773,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-07-07,24,187.46849982453364,27.973665961010276,159.49483386352335,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-07-08,24,400.0571856176388,37.94733192202055,362.10985369561826,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-09,24,307.8745204251345,28.973665961010276,278.9008544641242,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-07-10,24,241.8032259511209,37.94733192202055,203.85589402910034,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-11,24,266.94930763387777,37.94733192202055,229.00197571185717,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-12,24,64.5188254089696,38.46049894151541,26.05832646745418,4.273388771279491,3.846049894151541,2.0270462766947297
DE-LU,2024-07-13,24,149.75592579845562,18.973665961010276,130.78225983744534,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-07-14,24,359.71404849386533,27.973665961010273,331.74038253285505,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-07-15,24,513.3677708549227,37.94733192202055,475.42043893290213,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-16,24,316.9335659708354,46.94733192202055,269.9862340488149,5.216370213557839,4.6947331922020545,2.4743416490252566
DE-LU,2024-07-17,24,311.8835813582296,37.94733192202055,273.93624943620904,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-18,24,346.09258610105206,37.94733192202055,308.1452541790315,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-19,24,255.65935186665195,37.46049894151541,218.19885292513652,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-07-20,24,253.1266424606235,28.460498941515414,224.66614351910806,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-07-21,24,233.71125357883653,37.46049894151541,196.2507546373211,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-07-22,24,374.97567425021657,47.434164902525694,327.5415093476909,5.2704627669473,4.743416490252569,2.5
DE-LU,2024-07-23,24,183.86074572346325,28.973665961010276,154.88707976245297,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-07-24,24,265.2205016646602,28.973665961010276,236.24683570364985,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-07-25,24,281.6045434033142,37.94733192202055,243.65721148129364,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-26,24,165.4344586080333,37.94733192202055,127.48712668601276,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-27,24,188.42253204403522,27.973665961010273,160.44886608302494,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-07-28,24,322.6983494698231,27.973665961010273,294.7246835088128,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-07-29,24,371.64883579688296,37.94733192202055,333.7015038748624,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-30,24,341.8500429267625,37.94733192202055,303.90271100474195,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-07-31,24,223.24306556431543,28.973665961010276,194.26939960330515,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-08-01,24,149.07029684643942,28.973665961010276,120.09663088542915,3.219296217890031,2.8973665961010275,1.52704627669473
DE-LU,2024-08-02,24,180.785908948086,37.46049894151541,143.32541000657056,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-08-03,24,227.6869599868533,27.973665961010273,199.71329402584303,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-08-04,24,225.33139355254863,18.973665961010276,206.35772759153835,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-08-05,24,375.38798129821004,46.46049894151541,328.92748235669467,5.16227766016838,4.646049894151541,2.4486832980505135
DE-LU,2024-08-06,24,418.92316248941034,37.94733192202055,380.9758305673898,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-07,24,235.02607977358645,37.46049894151541,197.56558083207102,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-08-08,24,281.1827664832707,37.94733192202055,243.23543456125014,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-09,24,259.24246409298314,37.97366596101027,221.26879813197286,4.219296217890031,3.7973665961010274,2.0013879257199867
DE-LU,2024-08-10,24,298.3915853720875,19.486832980505138,278.90475239158235,2.165203664500571,1.9486832980505138,1.02704627669473
DE-LU,2024-08-11,24,371.79677838697035,27.973665961010276,343.82311242596006,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-08-12,24,487.21961423765197,37.94733192202055,449.2722823156314,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-13,24,344.8019396527892,37.94733192202055,306.85460773076863,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-14,24,252.15338519226924,37.94733192202055,214.20605327024867,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-15,24,314.6196279917841,37.94733192202055,276.67229606976355,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-16,24,396.2800480822191,47.434164902525694,348.8458831796934,5.270462766947299,4.743416490252569,2.5
DE-LU,2024-08-17,24,184.9390888263596,28.460498941515414,156.47858988484418,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-08-18,24,159.84742766295838,18.973665961010276,140.8737617019481,2.1081851067789197,1.8973665961010275,1.0
DE-LU,2024-08-19,24,303.7405973468066,37.94733192202055,265.7932654247861,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-20,24,304.09094285662405,37.94733192202055,266.1436109346035,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-21,24,334.74341522076514,47.434164902525694,287.3092503182395,5.270462766947299,4.743416490252569,2.5
DE-LU,2024-08-22,24,291.9479208335234,37.46049894151541,254.48742189200803,4.162277660168379,3.7460498941515414,1.974341649025257
DE-LU,2024-08-23,24,262.1023312568399,38.46049894151541,223.64183231532448,4.273388771279491,3.846049894151541,2.0270462766947297
DE-LU,2024-08-24,24,301.5248651289337,27.973665961010276,273.5511991679234,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-08-25,24,156.0448057572536,19.486832980505138,136.55797277674847,2.165203664500571,1.9486832980505138,1.02704627669473
DE-LU,2024-08-26,24,428.86141297200936,37.94733192202055,390.9140810499888,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-27,24,485.25509580362717,37.94733192202055,447.3077638816066,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-28,24,401.94658336562566,37.94733192202055,363.9992514436051,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-29,24,427.1032490448006,37.94733192202055,389.15591712278,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-30,24,186.07005780626028,37.94733192202055,148.12272588423974,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-08-31,24,273.832823856659,28.460498941515414,245.3723249151436,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-09-01,24,279.6547760804645,28.460498941515414,251.1942771389491,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-09-02,24,318.80909546305384,37.94733192202055,280.86176354103327,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-03,24,1000.1202160474215,37.94733192202055,962.172884125401,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-04,24,411.44381111140467,37.94733192202055,373.4964791893841,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-05,24,281.6168043824117,37.46049894151541,244.15630544089635,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-09-06,24,300.186721013582,37.94733192202055,262.2393890915614,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-07,24,272.79970650624256,28.460498941515414,244.33920756472713,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-09-08,24,225.34727852591232,27.973665961010276,197.373612564902,3.1081851067789197,2.7973665961010274,1.4743416490252568
DE-LU,2024-09-09,24,161.1732529401414,37.94733192202055,123.22592101812087,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-10,24,269.3514094468513,37.46049894151541,231.89091050533588,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-09-11,24,189.84459340901446,37.94733192202055,151.89726148699393,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-12,24,430.47296163936534,37.94733192202055,392.5256297173448,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-13,24,124.24935126546902,37.46049894151541,86.78885232395359,4.162277660168379,3.746049894151541,1.9743416490252568
DE-LU,2024-09-14,24,232.61990553842801,37.94733192202055,194.67257361640745,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-15,24,227.92853610555096,28.486832980505135,199.44170312504582,3.165203664500571,2.8486832980505135,1.5013879257199867
DE-LU,2024-09-16,24,140.53749596275367,37.94733192202055,102.59016404073311,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-17,24,246.54433520483116,37.94733192202055,208.5970032828106,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-18,24,323.69191041303714,37.94733192202055,285.74457849101657,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-19,24,327.0421846990841,37.94733192202055,289.0948527770635,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-20,24,313.01823492985744,37.94733192202055,275.0709030078369,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-21,24,264.9254159882833,28.460498941515414,236.4649170467679,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-09-22,24,270.4516433791782,28.460498941515414,241.9911444376628,3.1622776601683795,2.846049894151541,1.4999999999999998
DE-LU,2024-09-23,24,535.9714060756933,37.94733192202055,498.0240741536727,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-24,24,196.9360463354326,37.94733192202055,158.98871441341203,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-25,24,329.78947714743936,37.94733192202055,291.8421452254188,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-26,24,217.02158308181467,47.434164902525694,169.58741817928902,5.2704627669473,4.743416490252569,2.5
DE-LU,2024-09-27,24,166.61262437235155,37.94733192202055,128.665292450331,4.216370213557839,3.794733192202055,2.0
DE-LU,2024-09-28,24,151.34962465319904,37.46049894151541,113.88912571168365,4.16227766016838,3.7460498941515414,1.974341649025257
DE-LU,2024-09-29,24,414.3836818987522,47.434164902525694,366.94951699622646,5.270462766947299,4.743416490252569,2.5
